#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
16850;2791.895289075713;17.8155677764128;250.04699999999997;9.62
16900;2787.789366207832;17.78936717088734;250.04699999999997;9.62
16950;2825.6829722905863;18.031172839639154;250.04699999999997;9.62
17000;2829.8334775304697;18.057657933008105;250.04699999999997;9.63
17050;2819.0254157881363;17.98868981760076;250.04699999999997;9.62
17100;2808.511416072009;17.92159816295426;250.04699999999997;9.62
17150;2805.818260640752;17.904412671325794;250.04699999999997;9.62
17200;2810.0877564013076;17.931657063832528;250.04699999999997;9.61
17250;2816.6410558137786;17.97347480330823;250.04699999999997;9.6
17300;2823.1030836455934;18.014710123007085;250.04699999999997;9.6
17350;2819.406894295662;17.991124098081357;250.04699999999997;9.6
17400;2823.865134342704;18.0195729005964;250.04699999999997;9.61
17450;2822.6230084226754;18.011646679795177;250.04699999999997;9.6
17500;2833.1222515366735;18.07864417000563;250.04699999999997;9.6
17550;2843.63086215956;18.145701435914035;250.04699999999997;9.6
17600;2827.9188265558364;18.04544021326044;250.04699999999997;9.59
17650;2816.9035222057987;17.975149646850667;250.04699999999997;9.58
17700;2848.5054587277136;18.176807081559996;250.04699999999997;9.58
17750;2833.225753335619;18.07930463292533;250.04699999999997;9.57
17800;2877.197079147784;18.359893284760005;250.04699999999997;9.57
17850;2825.181885537575;18.027975318211663;250.04699999999997;9.56
17900;2849.661340837304;18.18418296565763;250.04699999999997;9.56
17950;2824.819152469447;18.025660655629128;250.04699999999997;9.56
18000;2819.6909385476088;17.99293663368821;250.04699999999997;9.56
18050;2853.485537764539;18.208585829122487;250.04699999999997;9.56
18100;2852.358495424747;18.201393976594918;250.04699999999997;9.55
18150;2865.4574188522324;18.28498047750472;250.04699999999997;9.54
18200;2808.9667110890246;17.924503479376998;250.04699999999997;9.54
18250;2823.679568045745;18.018388769890127;250.04699999999997;9.53
18300;2806.3741833763243;17.907960110663073;250.04699999999997;9.53
18350;2798.605458810004;17.858386532603355;250.04699999999997;9.53
18400;2817.5354927296885;17.979182360307043;250.04699999999997;9.52
18450;2820.525493134044;17.99826207116287;250.04699999999997;9.51
18500;2832.331063859083;18.073595464293376;250.04699999999997;9.5
18550;2846.0328093749654;18.1610286774402;250.04699999999997;9.5
18600;2810.323866054974;17.93316372045895;250.04699999999997;9.49
18650;2825.1131387148675;18.027536632819647;250.04699999999997;9.49
18700;2821.843213804875;18.006670675172273;250.04699999999997;9.48
18750;2850.3257615219113;18.188422749214336;250.04699999999997;9.47
18800;2829.2859537750037;18.05416408901873;250.04699999999997;9.47
18850;2881.230270553507;18.38562977821843;250.04699999999997;9.46
18900;2819.79267301606;17.993585818965677;250.04699999999997;9.45
18950;2845.442414742432;18.157261266953178;250.04699999999997;9.45
19000;2830.4543735376237;18.061619978053578;250.04699999999997;9.44
19050;2835.185109615738;18.091807624976347;250.04699999999997;9.44
19100;2853.649629143965;18.2096329246576;250.04699999999997;9.44
19150;2826.9960836530718;18.03955203085305;250.04699999999997;9.43
19200;2865.7808494718456;18.287044344350743;250.04699999999997;9.43
19250;2827.1428461496885;18.040488547783234;250.04699999999997;9.42
19300;2817.3989539986937;17.978311082997447;250.04699999999997;9.42
19350;2832.043905154784;18.071763054826217;250.04699999999997;9.41
19400;2833.4302309560358;18.0806094400646;250.04699999999997;9.4
19450;2821.456738896001;18.004204511788615;250.04699999999997;9.4
19500;2834.3537894438505;18.08650282686156;250.04699999999997;9.39
19550;2822.329439345067;18.009773364624778;250.04699999999997;9.38
19600;2828.367545144592;18.048303564354512;250.04699999999997;9.37
19650;2890.212260365067;18.442945412110944;250.04699999999997;9.37
19700;2829.956333024807;18.058441895212788;250.04699999999997;9.36
19750;2820.8165753926514;18.000119517510164;250.04699999999997;9.36
19800;2816.774847514089;17.974328551338868;250.04699999999997;9.35
19850;2842.4405832297084;18.1381060597441;250.04699999999997;9.35
19900;2840.256445514717;18.124168698394374;250.04699999999997;9.34
19950;2829.934610087456;18.058303277384177;250.04699999999997;9.34
20000;2829.39579949714;18.054865033611936;250.04699999999997;9.34
20050;2965.1788115733007;18.921319969795864;250.04699999999997;9.32
20100;3008.781274258348;19.199554842079035;250.04699999999997;9.31
20150;3046.362635700202;19.439368023653937;250.04699999999997;9.31
20200;3133.842339668181;19.997591178082487;250.04699999999997;9.3
20250;3168.8787309268428;20.221164463782703;250.04699999999997;9.29
20300;3241.319218635204;20.683419772416418;250.04699999999997;9.29
20350;3308.4582458466207;21.11184554268354;250.04699999999997;9.28
20400;3344.2686586901464;21.34035799428281;250.04699999999997;9.28
20450;3337.6302282778233;21.297997019140766;250.04699999999997;9.27
20500;3425.4535839744535;21.85841307481716;250.04699999999997;9.26
20550;3472.1953062785683;22.15668010687727;250.04699999999997;9.26
20600;3487.7737174827275;22.25608864907529;250.04699999999997;9.26
20650;3487.785041059424;22.256160906780977;250.04699999999997;9.26
20700;3531.080470101936;22.532436544171055;250.04699999999997;9.25
20750;3566.2906859412874;22.75711903465076;250.04699999999997;9.25
20800;3553.4678840791785;22.675294513311513;250.04699999999997;9.25
20850;3596.81491494599;22.951899430886915;250.04699999999997;9.25
20900;3623.1887258158386;23.120195289586412;250.04699999999997;9.24
20950;3631.972919770814;23.17624875383286;250.04699999999997;9.24
21000;3620.998890126392;23.10622156847402;250.04699999999997;9.24
21050;3663.086144346023;23.37478763289873;250.04699999999997;9.23
21100;3655.653642687212;23.327359551491465;250.04699999999997;9.23
21150;3691.3677146687005;23.555257235350712;250.04699999999997;9.23
21200;3694.9028091968553;23.5778152862951;250.04699999999997;9.23
21250;3745.5069751192195;23.900729240584976;250.04699999999997;9.23
21300;3713.9951584241203;23.699646876111593;250.04699999999997;9.23
21350;3730.7147591318044;23.806337546341176;250.04699999999997;9.23
21400;3745.853133288996;23.9029381358681;250.04699999999997;9.23
21450;3763.8705730772185;24.01791054223323;250.04699999999997;9.23
21500;3741.8064168190963;23.877115336630776;250.04699999999997;9.23
21550;3741.8951973432168;23.87768186054408;250.04699999999997;9.23
21600;3762.801611562901;24.011089313520532;250.04699999999997;9.24
21650;3777.733718063746;24.106373673378627;250.04699999999997;9.24
21700;3765.4016557796645;24.02768064634976;250.04699999999997;9.23
21750;3759.7980587873494;23.991923122634986;250.04699999999997;9.24
21800;3795.5606588761116;24.22013047275843;250.04699999999997;9.24
