#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
2600;1711.3370968463662;10.920338651830125;250.04699999999997;13
2610;1734.6824676024382;11.069309509224988;250.04699999999997;13
2620;1726.8925058591549;11.01960041305789;250.04699999999997;13
2630;1724.6257397769853;11.005135785774703;250.04699999999997;13
2640;1749.1878089365819;11.161870606580466;250.04699999999997;13
2650;1749.5369482845526;11.164098525278392;250.04699999999997;13
2660;1760.979320232967;11.237114284059729;250.04699999999997;13
2670;1748.7311717967355;11.15895672583931;250.04699999999997;13
2680;1770.8348991228847;11.300004441285948;250.04699999999997;13
2690;1776.3687189071873;11.33531670454147;250.04699999999997;13
2700;1805.8643050270452;11.523533152228275;250.04699999999997;13
2710;1786.6928806074254;11.40119696990276;250.04699999999997;13
2720;1779.175022733153;11.3532242156893;250.04699999999997;13
2730;1806.2498506328193;11.525993385567771;250.04699999999997;13
2740;1795.8132004144818;11.459395311474145;250.04699999999997;13
2750;1812.3496949204055;11.564917549291343;250.04699999999997;13
2760;1817.396065354924;11.597119313753224;250.04699999999997;13
2770;1831.0975007267014;11.684550547816752;250.04699999999997;13
2780;1831.8470533542513;11.689333573057832;250.04699999999997;13
2790;1828.4918968712902;11.667923737969621;250.04699999999997;13
2800;1816.1723975211855;11.589310877200075;250.04699999999997;13
2810;1833.492253394164;11.699831879685416;250.04699999999997;13
2820;1822.3794571089707;11.62891920033852;250.04699999999997;13
2830;1810.3736031424583;11.552307765127809;250.04699999999997;13
2840;1811.6277164319401;11.56031047941136;250.04699999999997;13
2850;1835.4022882020524;11.712020142872932;250.04699999999997;13
2860;1830.1791523548527;11.67869040767287;250.04699999999997;13.1
2870;1838.1204034713012;11.729364907554073;250.04699999999997;13.1
2880;1828.2106422035204;11.666129003182938;250.04699999999997;13.1
2890;1834.6328660635752;11.707110326838517;250.04699999999997;13.1
2900;1848.5480766970281;11.795905697901812;250.04699999999997;13.1
2910;1845.58910041463;11.777023957345804;250.04699999999997;13.1
2920;1855.6043686893483;11.840933120216405;250.04699999999997;13.1
2930;1850.5693835160873;11.80880400708009;250.04699999999997;13.1
2940;1862.739440336286;11.886463249162489;250.04699999999997;13.1
2950;1864.9479337272237;11.900556028302152;250.04699999999997;13.1
2960;1869.9813144723134;11.932674903304203;250.04699999999997;13.1
2970;1854.755688439249;11.835517544433422;250.04699999999997;13.1
2980;1837.5480891035656;11.725712870370693;250.04699999999997;13.1
2990;1865.5972251296862;11.90469926928704;250.04699999999997;13.1
3000;1864.400690711195;11.89706397575979;250.04699999999997;13.1
3010;1877.934254304863;11.983423990908928;250.04699999999997;13.1
3020;1903.837336909942;12.148716050956631;250.04699999999997;13.1
3030;1928.027799798763;12.303079587735715;250.04699999999997;13.1
3040;1945.192588818416;12.412611081751269;250.04699999999997;13.1
3050;1969.5720754202562;12.568180811607801;250.04699999999997;13.1
3060;1978.523752104519;12.625303012180666;250.04699999999997;13.1
3070;2012.0413079510447;12.839184345846718;250.04699999999997;13.1
3080;2015.3317304224602;12.860181101986502;250.04699999999997;13.1
3090;2030.3855214654648;12.956241952000468;250.04699999999997;13.1
3100;2044.4340261802336;13.045887895701343;250.04699999999997;13.1
3110;2045.984632604736;13.055782584072485;250.04699999999997;13.1
3120;2081.9223564285876;13.285107429104833;250.04699999999997;13
3130;2126.0290613426373;13.566559958454757;250.04699999999997;13
3140;2120.0116586878953;13.52816186908049;250.04699999999997;13
3150;2138.638904613938;13.647025554112599;250.04699999999997;13
3160;2154.4216811466704;13.747738186896173;250.04699999999997;13
3170;2167.335294177685;13.830142190045075;250.04699999999997;13
3180;2173.964776344133;13.872446064879142;250.04699999999997;13
3190;2186.800993526324;13.954356191701192;250.04699999999997;13
3200;2197.2185522744576;14.020832439814201;250.04699999999997;13
3210;2199.9482980062917;14.038251420493081;250.04699999999997;13
3220;2229.147349065576;14.22457562655807;250.04699999999997;13
3230;2257.2558658197354;14.403940944192868;250.04699999999997;13
3240;2269.678796185944;14.483213816204525;250.04699999999997;13
3250;2257.7881113636404;14.407337295266004;250.04699999999997;13
3260;2289.6830006373334;14.610864112263778;250.04699999999997;13
